Sample,Caption,LaTeX_Document
151,\emph{Hierarchy of TV classes for the comparator sequence and the corresponding optimal dynamic regret rates under exp-concave and gradient smooth losses. Here $\tilde O^*$ hides dependencies on $d$ and $\log n$. $\kappa$ is a constant independent of $n$ and $C_n$. We assume $C_n = \Omega(1)$. BW21 refers to the work of \citet{Baby2021OptimalDR}.},"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \node (A) at (0,0) {TV Class 1};
    \node (B) at (3,1) {TV Class 2};
    \node (C) at (3,-1) {TV Class 3};
    \node (D) at (6,0) {TV Class 4};
    
    \draw[->] (A) -- (B) node[midway, above] {$\tilde O^*$};
    \draw[->] (A) -- (C) node[midway, below] {$\tilde O^*$};
    \draw[->] (B) -- (D) node[midway, above] {$\kappa$};
    \draw[->] (C) -- (D) node[midway, below] {$\kappa$};
    
    \node at (1.5, 2) {Optimal Dynamic Regret Rates};
    \node at (6, 2) {Gradient Smooth Losses};
\end{tikzpicture}
    \end{document}"
152,A residuated Kleene algebra with tests where $x \to 0$ is not test complementation.,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Draw the elements of the algebra
    \node (0) at (0, 0) {$0$};
    \node (1) at (3, 0) {$1$};
    \node (a) at (1.5, 2) {$a$};
    \node (b) at (1.5, 4) {$b$};
    
    % Draw the arrows representing relations
    \draw[->] (0) -- (a);
    \draw[->] (0) -- (b);
    \draw[->] (a) -- (1);
    \draw[->] (b) -- (1);
    
    % Draw the dashed line for the test complementation
    \draw[dashed] (0.5, 1) -- (2.5, 1);
    \node at (1.5, 1.2) {Test Complements?};
    
    % Add labels
    \node at (0, -0.5) {Least Element};
    \node at (3, -0.5) {Greatest Element};
    \node at (1.5, 2.5) {Element $a$};
    \node at (1.5, 4.5) {Element $b$};
\end{tikzpicture}
    \end{document}"
153,The actual future.,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \draw[->] (-3,0) -- (3,0) node[right] {Time};
    \draw[->] (0,-3) -- (0,3) node[above] {Reality};
    \fill[blue!20] (0,0) circle (2cm);
    \node at (0,0) {The Actual Future};
    \draw[dashed] (-2,-2) rectangle (2,2);
    \node at (2.5,2) {Possibilities};
    \draw[->, thick] (1,1) -- (2,2);
    \draw[->, thick] (1,-1) -- (2,-2);
    \draw[->, thick] (-1,1) -- (-2,2);
    \draw[->, thick] (-1,-1) -- (-2,-2);
\end{tikzpicture}
    \end{document}"
154,Subgraph of $\Omega_S$ and corresponding 8-total difference labeling.,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \node (v1) at (0, 0) {1};
    \node (v2) at (2, 0) {2};
    \node (v3) at (1, 1.5) {3};
    \node (v4) at (3, 1.5) {4};
    \node (v5) at (0, 3) {5};
    \node (v6) at (2, 3) {6};
    
    \draw (v1) -- (v2);
    \draw (v1) -- (v3);
    \draw (v2) -- (v4);
    \draw (v3) -- (v4);
    \draw (v5) -- (v3);
    \draw (v5) -- (v6);
    \draw (v6) -- (v4);
    
    \node at (0.5, -0.5) {0};
    \node at (2.5, -0.5) {1};
    \node at (1, 2) {2};
    \node at (3, 2) {3};
    \node at (0.5, 3.5) {4};
    \node at (2.5, 3.5) {5};
\end{tikzpicture}
    \end{document}"
155,"Shown is a simple instance in which the value of $x_j$ can have a large impact on the final matching despite the fact that $w_j$ is small. If $x_{j'} \gg 1 - 10^{-10}$, $i$ will choose $j$ in line~\ref{alg:ranking_4:max} for sufficiently small values of $x_j$.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \node (i) at (0,0) {Agent $i$};
    \node (j) at (2,1) {Item $j$};
    \node (jp) at (2,-1) {Item $j'$};
    
    \draw[->] (i) -- node[above] {$x_j$} (j);
    \draw[->] (i) -- node[below] {$x_{j'} \gg 1 - 10^{-10}$} (jp);
    
    \draw[dashed] (1,0) -- (1,1);
    \draw[dashed] (1,0) -- (1,-1);
    
    \node at (1,1.5) {$w_j$ is small};
    \node at (1,-1.5) {$w_{j'}$ is large};
\end{tikzpicture}
    \end{document}"
156,Une partie polaire d'ordre $b$ de type $\tau$ associée à $(v;v)$. Les demi-droites dont les labels coïncident sont identifiés par translation,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}[scale=1]
    % Define the angles and radius
    \def\b{3}
    \def\angleOne{30}
    \def\angleTwo{150}
    \def\angleThree{270}
    \def\radius{3}

    % Draw the polar lines
    \foreach \angle in {0, \angleOne, \angleTwo, \angleThree} {
        \draw[->] (0,0) -- (\angle:\radius) node[above] {$\tau$};
    }

    % Draw the circles for identification
    \foreach \angle in {0, \angleOne, \angleTwo, \angleThree} {
        \draw[thick, dashed] (0,0) -- (\angle:\radius) circle (\b);
    }

    % Labels
    \node at (0,0) {$(v;v)$};
    \node at ({\angleOne/2}:{\b+0.5}) {$\tau_1$};
    \node at ({\angleTwo/2}:{\b+0.5}) {$\tau_2$};
    \node at ({\angleThree/2}:{\b+0.5}) {$\tau_3$};
\end{tikzpicture}
    \end{document}"
157,On the left we have the diagram of $v=462513>v_\square$ and on the right its associated skew partition.,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Left diagram
    \node at (0, 0) {\textbf{Left Diagram}};
    \draw[thick] (0, 0) rectangle (1, 1);
    \draw[thick] (1, 0) rectangle (2, 1);
    \draw[thick] (2, 0) rectangle (3, 1);
    \draw[thick] (3, 0) rectangle (4, 1);
    \draw[thick] (4, 0) rectangle (5, 1);
    \draw[thick] (5, 0) rectangle (6, 1);
    \node at (0.5, 0.5) {4};
    \node at (1.5, 0.5) {6};
    \node at (2.5, 0.5) {2};
    \node at (3.5, 0.5) {5};
    \node at (4.5, 0.5) {1};
    \node at (5.5, 0.5) {3};
    
    % Right skew partition
    \node at (8, 0) {\textbf{Skew Partition}};
    \draw[thick] (7, 0) -- (8, 0) -- (8, 1) -- (9, 1) -- (9, 0);
    \draw[thick] (8, 1) -- (9, 1) -- (9, 2) -- (10, 2) -- (10, 1);
    \draw[thick] (9, 2) -- (10, 2) -- (10, 3) -- (11, 3) -- (11, 2);
    \draw[thick] (10, 3) -- (11, 3) -- (11, 4) -- (12, 4) -- (12, 3);
    \node at (8.5, 0.5) {4};
    \node at (8.5, 1.5) {6};
    \node at (9.5, 2.5) {2};
    \node at (10.5, 3.5) {5};
    \node at (11.5, 4.5) {1};
    \node at (11.5, 3.5) {3};
\end{tikzpicture}
    \end{document}"
158,Image of,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
% Example of a simple image: a house
\draw[fill=blue!30] (0,0) rectangle (2,1);
\draw[fill=red] (0,1) -- (1,2) -- (2,1) -- cycle; % Roof
\draw[fill=yellow] (0.5,0) rectangle (1.5,0.5); % Door
\draw[fill=white] (0.1,0.1) rectangle (0.4,0.4); % Window 1
\draw[fill=white] (1.6,0.1) rectangle (1.9,0.4); % Window 2
\end{tikzpicture}
    \end{document}"
159,"A schematic description of the proposed DG-FD hybrid method. We use superscripts $n$ and $n+1$ to denote variables at time $t^{n}$ and $t^{n+1}$. The unlimited DG loop, projection to and reconstructions from the FD subcells, and the FD loop are boxed to highlight how the hybrid scheme can be split into the unlimited DG and FD schemes with a layer that allows the two to communicate.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}[node distance=1.5cm, auto]
    % Define blocks
    \node (dg) [draw, rectangle, minimum width=3cm, minimum height=1cm] {Unlimited DG Loop};
    \node (proj) [draw, rectangle, below of=dg, minimum width=3cm, minimum height=1cm] {Projection to FD Subcells};
    \node (recon) [draw, rectangle, below of=proj, minimum width=3cm, minimum height=1cm] {Reconstruction from FD Subcells};
    \node (fd) [draw, rectangle, below of=recon, minimum width=3cm, minimum height=1cm] {FD Loop};
    
    % Draw boxes around the groups
    \node [draw, dashed, fit=(dg) (proj) (recon), inner sep=0.2cm] (dgbox) {};
    \node [draw, dashed, fit=(proj) (recon) (fd), inner sep=0.2cm] (fdbox) {};
    
    % Add labels to boxes
    \node at (dgbox.north) [yshift=0.5cm] {Unlimited DG Scheme};
    \node at (fdbox.north) [yshift=0.5cm] {FD Scheme};
    
    % Draw arrows
    \draw[->] (dg) -- (proj);
    \draw[->] (proj) -- (recon);
    \draw[->] (recon) -- (fd);
    \draw[->] (fd) -- (dg);
    
    % Add time notation
    \node at (dg.east) [xshift=0.5cm] {$t^{n}$};
    \node at (fd.east) [xshift=0.5cm] {$t^{n+1}$};
\end{tikzpicture}
    \end{document}"
160,"Doubt regarding resolution of tikz picture
 
 So, I have this code:
 
 Credits to @Marmot
 
 \documentclass{article}
 \usepackage{multirow}
 \usepackage{color}
 \usepackage{layout}
 \usepackage{multicol}
 \usepackage{subcaption}
 \usepackage{caption}
 \usepackage[table]{xcolor}% http://ctan.org/pkg/xcolor
 \usepackage{tikz}
 \usetikzlibrary{calc}
 \begin{document}
 
 \begin{table}
 \parbox{.45\linewidth}{
 \centering
 \begin{tikzpicture}[local cs/.style={shift={(#1.south west)},x={(#1.south
 east)-(#1.south west)},y={(#1.north west)-(#1.south west)}}]
 \node[inner sep=0pt,outer sep=0pt] (tab) {\begin{tabular}{|c|c|c|c|c|c|}
 \hline
 & & & & & \\ \hline
 & & & & & \\ \hline
 & & & & & \\ \hline
 & & & & & \\ \hline
 & & & & & \\ \hline
 & & & & & \cellcolor{gray!25} \\ \hline
 & & & & & \cellcolor{gray!25} \\ \hline
 & & & & & \cellcolor{gray!25} \\ \hline
 & & & & & \cellcolor{gray!25} \\ \hline
 \end{tabular}};
 \begin{scope}[local cs=tab,font=\sffamily,nodes={align=center}]
 \draw[thick,latex-latex] ([yshift=-1em]0,0)
 -- ([yshift=-1em]1,0) node[pos=5/12,below]{independent\\
 variables} node[pos=5/6,anchor=north west]{dependent\\
 variables};
 \draw[double=black,double distance=0.8pt,white,thick] (5/6,-0.2em) 
 -- ++(0,-1.6em);
 \draw[thick,latex-latex] ([xshift=1em]1,0) -- ([xshift=1em]1,1)
 node[pos=2/9,right]{test\\rows}
 node[pos=13/18,right]{training\\rows};
 \draw[double=black,double distance=0.8pt,white,thick]
 ([xshift=0.2em]1,4/9) -- ++ (1.6em,0);
 \end{scope}
 \end{tikzpicture}
 
 }
 \hfill
 \parbox{.45\linewidth}{
 \centering
 \begin{tikzpicture}[local cs/.style={shift={(#1.south west)},x={(#1.south
 east)-(#1.south west)},y={(#1.north west)-(#1.south west)}}]
 \node[inner sep=0pt,outer sep=0pt] (tab) {\begin{tabular}{|c|c|c|c|c|c|}
 \hline
 & &\cellcolor{gray!25} & & & \cellcolor{gray!25} \\ \hline
 &\cellcolor{gray!25} & & & &\cellcolor{gray!25} \\ \hline
 & & & & & \\ \hline
 & \cellcolor{gray!25} & & & & \\ \hline
 & & & & \cellcolor{gray!25} & \\ \hline
 & &\cellcolor{gray!25} & & & \\ \hline
 \cellcolor{gray!25} & & & & & \\ \hline
 & \cellcolor{gray!25} & & & & \\ \hline
 & & & \cellcolor{gray!25} & &\cellcolor{gray!25} \\ \hline
 \end{tabular}};
 \begin{scope}[local cs=tab,font=\sffamily,nodes={align=center}]
 \draw[thick,latex-latex] ([yshift=-1em]0,0)
 -- ([yshift=-1em]1,0) node[pos=1/2,below]{no demarcation between
 independent\\ and dependent variables};
 \draw[thick,latex-latex] ([xshift=1em]1,0) -- ([xshift=1em]1,1)
 node[pos=1/2,right]{no\\ demarcation\\ between\\ training and\\ test rows};
 \end{scope}
 \end{tikzpicture}
 }
 \end{table}
 \end{document}
 
 They look like this:
 
 If you don't have anything to compare it with, you would say that once the code is compiled in LateX, they look fantastic. However, I came across this cube, which has way more definition/resolution and it was created with tikZ as well. How is it possible that this is happening? Is there any option to set up the resolution?
 Here is the cube:
 
 
 Update. Now I’m using @Marmot’s new code and I was able to took a screen shot to compare. They actually, meaning, light blue, are not the same, cube’s a little brighter(cell with number 5):","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
\begin{axis}[
    grid=both,
    xlabel={X-axis},
    ylabel={Y-axis},
    zlabel={Z-axis},
    view={45}{30},
    axis lines=middle,
    enlargelimits,
    colormap/cool,
    colorbar,
    point meta min=0,
    point meta max=5,
]
\addplot3[
    scatter,
    only marks,
    mark=*, 
    mark size=3,
    scatter src=explicit,
] coordinates {
    (1,1,1) [1]
    (2,2,2) [2]
    (3,3,3) [3]
    (4,4,4) [4]
    (5,5,5) [5]
};
\end{axis}
\end{tikzpicture}
    \end{document}"
161,"Box diagram of the average NMAE (\%) of the density estimations for the test set, for the 10 trainings and the 4 regression models considered and the Inc-Dice segmentation DL. Outliers are represented with diamonds.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
\begin{axis}[
    boxplot/draw direction=y,
    xlabel={Models},
    ylabel={Average NMAE (\%)},
    xtick={1,2,3,4},
    xticklabels={Model 1, Model 2, Model 3, Model 4},
    ymajorgrids=true,
    grid style=dashed,
    boxplot/box style={blue},
    boxplot/whisker style={blue},
    boxplot/median style={red},
    every diamond/.style={fill=orange},
    title={Average NMAE of Density Estimations}
]
% Data for Model 1
\addplot+[
    boxplot prepared={
        lower quartile=10, upper quartile=20,
        median=15, lower whisker=5, upper whisker=25,
        every box/.style={draw=blue, fill=blue!20},
        every median/.style={draw=red, thick},
        every whisker/.style={draw=blue},
        every diamond/.style={fill=orange},
    },
] coordinates {(1,0)};

% Data for Model 2
\addplot+[
    boxplot prepared={
        lower quartile=12, upper quartile=22,
        median=18, lower whisker=8, upper whisker=30,
    },
] coordinates {(2,0)};

% Data for Model 3
\addplot+[
    boxplot prepared={
        lower quartile=14, upper quartile=24,
        median=20, lower whisker=10, upper whisker=35,
    },
] coordinates {(3,0)};

% Data for Model 4
\addplot+[
    boxplot prepared={
        lower quartile=16, upper quartile=26,
        median=22, lower whisker=12, upper whisker=40,
    },
] coordinates {(4,0)};

% Outliers for Model 1
\addplot[only marks, mark=diamond, mark options={fill=orange}] coordinates {(1, 35) (1, 40)};

% Outliers for Model 2
\addplot[only marks, mark=diamond, mark options={fill=orange}] coordinates {(2, 32)};

% Outliers for Model 3
\addplot[only marks, mark=diamond, mark options={fill=orange}] coordinates {(3, 38) (3, 42)};

% Outliers for Model 4
\addplot[only marks, mark=diamond, mark options={fill=orange}] coordinates {(4, 45)};

\end{axis}
\end{tikzpicture}
    \end{document}"
162,Categorical Label Frequency in Hinglish and Spanglish Training Dataset.,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
\begin{axis}[
    ybar,
    xlabel={Categories},
    ylabel={Frequency},
    xtick={1,2,3,4,5},
    xticklabels={Hinglish, Spanglish, Hinglish, Spanglish, Hinglish},
    ymin=0,
    legend style={at={(1,1.05)}, anchor=south east},
    title={Categorical Label Frequency},
    bar width=0.4,
    nodes near coords,
    enlarge x limits=0.15,
]
\addplot[blue] coordinates {(1,30) (2,20) (3,25) (4,15) (5,10)};
\addplot[red] coordinates {(1,20) (2,30) (3,15) (4,25) (5,35)};
\legend{Hinglish, Spanglish}
\end{axis}
\end{tikzpicture}
    \end{document}"
163,"Diagram of a coupling layer. The first partition, $x^{}_{1:d}$, is passed through the layer unchanged. The second partition, $x^{}_{d+1:D}$, is transformed by the coupling law $g$, which is parameterized by the coupling function $m$ applied to the first partition.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}[node distance=1.5cm, every node/.style={draw, rectangle, minimum width=2cm, minimum height=1cm}]
    % Nodes
    \node (input) {$x_{1:D}$};
    \node (partition1) [below=of input] {$x_{1:d}$};
    \node (partition2) [below=of partition1] {$x_{d+1:D}$};
    \node (transform) [right=of partition2] {$g(m(x_{1:d}))$};
    \node (output) [below=of partition2] {$y_{1:D}$};

    % Arrows
    \draw[->] (input) -- (partition1);
    \draw[->] (input) -- (partition2);
    \draw[->] (partition2) -- (transform);
    \draw[->] (partition1) -- (output);
    \draw[->] (transform) -- (output);
\end{tikzpicture}
    \end{document}"
164,"Dashed trajectory encircling two segments
 
 In TikZ, I want to draw two segments (black) and a dashed trajectory (red) encircling these segments, as shown in the picture. Is there a way to easily draw the dashed trajectory just based on the coordinates of the two segments?
 
 Here is my attempt:
 \begin{tikzpicture}
 \draw [thick] (1,1) -- (2,2);
 \draw [thick] (2,2) -- (2,3.5);
 \draw [dashed] (2.2,2) -- (2.2,3.7) -- (1.8,3.7) -- (1.8,2) -- (0.8,1) -- (1.1,0.8) -- (2.2,2);
 \end{tikzpicture}
 
 It doesn't look very nice, and I wasn't able to make the curve.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
\draw [thick] (1,1) -- (2,2);
\draw [thick] (2,2) -- (2,3.5);
\draw [red, dashed, thick] plot [smooth cycle] coordinates {(0.5, 1) (0.5, 4) (2.5, 4) (2.5, 2.5) (2, 2) (2, 2.5) (1.5, 2.5) (1.5, 2) (2, 2) (2, 1.5) (1, 1.5) (1, 1)};
\end{tikzpicture}
    \end{document}"
165,First kind of parameterisation of $\Sigma$.,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \draw[->] (-1.5, 0) -- (1.5, 0) node[right] {$x$};
    \draw[->] (0, -1.5) -- (0, 1.5) node[above] {$y$};
    
    \draw[domain=-1.5:1.5, smooth, variable=\t, blue] plot ({\t}, {sqrt(1 - \t*\t)}) node[right] {$\Sigma_1$};
    \draw[domain=-1.5:1.5, smooth, variable=\t, blue] plot ({\t}, {-sqrt(1 - \t*\t)}) node[right] {$\Sigma_2$};

    \draw[dashed] (-1, 0) -- (1, 0);
    \draw[dashed] (0, -1) -- (0, 1);
    
    \node at (1.2, 1.2) {$\Sigma$};
\end{tikzpicture}
    \end{document}"
166,Schedule solutions with minimal resource usage.,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \begin{axis}[
        title={Resource Usage vs. Schedule Solutions},
        xlabel={Schedule Solutions},
        ylabel={Resource Usage},
        grid=major,
        legend pos=outer north east,
        xmin=0, xmax=10,
        ymin=0, ymax=10,
    ]
    \addplot[mark=*] coordinates {(1,8) (2,7) (3,5) (4,4) (5,3) (6,2) (7,1)};
    \addplot[mark=square*] coordinates {(1,9) (2,8) (3,6) (4,5) (5,4) (6,3) (7,2)};
    \legend{Minimal Resource Usage, Alternative Solutions}
    \end{axis}
\end{tikzpicture}
    \end{document}"
167,"Crossings for small knots: I can't seem to manage to flip one of two very close crossings
 
 This question is related to this one on small knots, but the solution there does not help (though it is needed in order for the intersections to appear at all.
 My problem is the following: I'm drawing a knot with two intersections quite close to each other (a few milimeter apart), and I'd like to flip the first crossing, but not the second one. When I try to do so, however, nothing happens. When trying to flip just the second crossing, both flip. I'm fairly sure that this is happening because they are close to each other, but I don't know how to remedy it... Any help would be much appreciated!
 MWE:
 \documentclass{standalone}
 \usepackage{tikz}
 \usetikzlibrary{knots}
 \begin{document} 
 \begin{tikzpicture}
 \begin{knot}[end tolerance=1pt,flip crossing=1]
 \strand[red,thick] (0,0) ellipse (0.35cm and 0.1cm);
 \strand[blue,thick] (0,-1) -- (0,1);
 \end{knot}
 \end{tikzpicture}
 \begin{tikzpicture}
 \begin{knot}[end tolerance=1pt,flip crossing=2]
 \strand[red,thick] (0,0) ellipse (0.35cm and 0.1cm);
 \strand[blue,thick] (0,-1) -- (0,1);
 \end{knot}
 \end{tikzpicture}
 \end{document}","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
\begin{knot}[end tolerance=1pt,flip crossing=1]
\strand[red,thick] (0,0) ellipse (0.35cm and 0.1cm);
\strand[blue,thick] (0,-1) -- (0,1);
\end{knot}
\end{tikzpicture}
    \end{document}"
168,"Adding nodes near coordinates to bar plot but from different series
 
 I would like to annotate a bar plot with some markers or numbers to indicate the significance of some results. The significance is given in a different column from the main value. 
 Just to give an example of more or less what I would like to do:
 \documentclass{standalone}
 
 \usepackage{pgfplots}
 \usepackage{pgfplotstable}
 
 \pgfplotstableread{
 1 10 0.84 50 0.75 10 0.22 30 0.24 
 2 40 0.38 60 0.96 15 0.42 90 0.28
 3 20 0.42 60 0.42 15 0.24 60 0.86
 }\mytable
 
 \begin{document}%
 \begin{tikzpicture}
 \begin{axis}[
 ybar,enlarge x limits=0.2,bar width=7pt,xtick={1,2,3,4}
 ]
 \addplot table [x index=0,y index=1] {\mytable};
 \addplot table [x index=0,y index=3] {\mytable};
 \addplot table [x index=0,y index=5] {\mytable};
 \addplot table [x index=0,y index=7] {\mytable};
 \end{axis}
 \end{tikzpicture}
 % I would like to mark bars where adjacent value is greater than 0.95
 % more specifically: column 2 for value 2
 
 % I would also like to add a different mark where adjacent value is greater than 0.85 (but less than 0.95)
 % more specifically: column 4 for value 3
 \end{document}
 
 
 The exact marks are not important; this is just to give the idea.
 I know nodes near coords may help here, but I don't know how to get this from a different series.
 (Also with the formatting of my plot (the above is just an example) I don't believe I will have room to give the actual values, rather I'll probably want to convert the values to some sort of mark on the bar. I understand this is a different question though so I'm interested in focusing on the first problem.)","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
\begin{axis}[
    ybar, 
    enlarge x limits=0.2, 
    bar width=7pt, 
    xtick={1,2,3,4},
    ymin=0, 
    ylabel={Values}
]
    \addplot table [x index=0,y index=1] {\mytable};
    \addplot table [x index=0,y index=3] {\mytable};
    \addplot table [x index=0,y index=5] {\mytable};
    \addplot table [x index=0,y index=7] {\mytable};

    % Mark for adjacent value > 0.95 (column 2 for value 2)
    \node at (axis cs:2,40.5) {★};

    % Mark for adjacent value > 0.85 and < 0.95 (column 4 for value 3)
    \node at (axis cs:3,20.5) {☆};
\end{axis}
\end{tikzpicture}
    \end{document}"
169,An edge $ab$ contained in 7 6-cycles,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \foreach \i in {0,1,2,3,4,5} {
        \node[circle, draw] (A\i) at ({cos(60*\i)},{sin(60*\i)}) {};
        \node[circle, draw] (B\i) at ({2+cos(60*\i)},{sin(60*\i)}) {};
    }
    \foreach \i in {0,1,2,3,4,5} {
        \draw (A\i) -- (A{(\i+1)%6});
        \draw (B\i) -- (B{(\i+1)%6});
        \draw (A\i) -- (B\i);
    }
    \foreach \i in {0,1,2,3,4,5} {
        \draw (A\i) -- (B{(\i+1)%6});
        \draw (B\i) -- (A{(\i+1)%6});
    }
    \node at (0,-1.5) {Edge $ab$ contained in 7 6-cycles};
\end{tikzpicture}
    \end{document}"
170,"Second option for $M'$, with a different spin.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \draw[->] (0,0) -- (2,0) node[midway, below] {$M'$};
    \draw[->] (0,0) -- (0,2) node[midway, left] {Spin};
    \draw[->] (2,0) -- (2,2) node[midway, right] {Different Spin};
    \draw[->] (0,2) -- (2,2) node[midway, above] {Option 2};
    \fill[blue!20] (0,0) rectangle (2,2);
    \node at (1,1) {Second Option for $M'$};
\end{tikzpicture}
    \end{document}"
171,$\beta^{-1}=\sigma_1\sigma_3^{-1}$,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \node at (0,0) {$\beta^{-1}$};
    \node at (2,0) {$=$};
    \node at (4,0) {$\sigma_1$};
    \node at (6,0) {$\sigma_3^{-1}$};
\end{tikzpicture}
    \end{document}"
172,"Mesh for $d=1$ with positions of quadrature points in $\kappa_i$, $x_i^k=\tfrac{1+\xi_k}{2}\Delta x_i+x_{i-\frac{1}{2}}$, for $p=3$.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Parameters
    \def\DeltaX{2} % Length of each element
    \def\xiK{-1} % Lower quadrature point
    \def\xiKPlus{0} % Middle quadrature point
    \def\xiKPlusPlus{1} % Upper quadrature point
    \def\xiPoints{{\xiK, \xiKPlus, \xiKPlusPlus}} % Quadrature points
    
    % Nodes for mesh
    \foreach \i in {0, 1, 2} {
        \draw[thick] (\i*\DeltaX, 0) -- (\i*\DeltaX, 0.2);
        \node at (\i*\DeltaX, -0.3) {$x_{i+\frac{1}{2}}$};
    }
    
    % Quadrature points
    \foreach \i in {0, 1, 2} {
        \foreach \k in {1, 2, 3} {
            \pgfmathsetmacro\xiPos{(1+\xiPoints[\k-1])/2*\DeltaX + \i*\DeltaX}
            \fill (\xiPos, 0.1) circle (2pt);
        }
    }
    
    % Labels for quadrature points
    \node at (0, 0.5) {$x_i^1$};
    \node at (2, 0.5) {$x_i^2$};
    \node at (4, 0.5) {$x_i^3$};
\end{tikzpicture}
    \end{document}"
