Sample,Caption,LaTeX_Document
157,"Two separate structures. On the left side is a square, which contains multiple vertical and horizontal black lines that subdivide parts of the grid into rectangles of various sizes. Inside the square there are also multiple filled black dots located at intersections of the lines. There are also 5 small square boxes placed within the rectangle. To the right of the rectangle, there is a smaller structure made up of five squares connected to each other. They form a stair-like structure that starts at the lower left and rises to the upper right.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Left structure: large square with grid and dots
    \draw[thick] (0,0) rectangle (4,4);
    \foreach \x in {1,2,3} {
        \draw[black] (\x,0) -- (\x,4);
    }
    \foreach \y in {1,2,3} {
        \draw[black] (0,\y) -- (4,\y);
    }
    % Dots at intersections
    \foreach \x in {0,1,2,3,4} {
        \foreach \y in {0,1,2,3,4} {
            \fill[black] (\x,\y) circle (2pt);
        }
    }
    % Small square boxes
    \fill[black] (0.5,0.5) rectangle (1,1);
    \fill[black] (1.5,1.5) rectangle (2,2);
    \fill[black] (2.5,2.5) rectangle (3,3);
    \fill[black] (3.5,3.5) rectangle (4,4);
    \fill[black] (1,3) rectangle (2,4);

    % Right structure: stair-like structure
    \draw[thick] (5,0) rectangle (6,1);
    \draw[thick] (6,1) rectangle (7,2);
    \draw[thick] (7,2) rectangle (8,3);
    \draw[thick] (8,3) rectangle (9,4);
    \draw[thick] (5,1) rectangle (6,2);
\end{tikzpicture}
    \end{document}"
158,"A graph composed of eight black dots labeled $A_1$ through $A_8$, connected by straight black edges. The nodes are arranged in a horizontal and branching pattern. The graph begins on the far left with the node $A_1$, which is connected by a straight horizontal line to $A_2$, then to $A_3$ and then to $A_4$, forming a linear chain of four nodes. From node $A_4$, the structure branches into two separate paths. One branch goes diagonally upward to the right and connects to $A_5$, which continues in a straight line to the right and connects to $A_7$. The other branch goes diagonally downward to the right from $A_4$ to $A_6$ and then continues in a straight line to the right to node $A_8$","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \node (A1) at (0,0) {A1};
    \node (A2) at (1,0) {A2};
    \node (A3) at (2,0) {A3};
    \node (A4) at (3,0) {A4};
    \node (A5) at (4,1) {A5};
    \node (A6) at (4,-1) {A6};
    \node (A7) at (5,1) {A7};
    \node (A8) at (5,-1) {A8};

    \draw (A1) -- (A2);
    \draw (A2) -- (A3);
    \draw (A3) -- (A4);
    \draw (A4) -- (A5);
    \draw (A4) -- (A6);
    \draw (A5) -- (A7);
    \draw (A6) -- (A8);
\end{tikzpicture}
    \end{document}"
159,"A flowchart divided into three vertical sections, each outlined with a blue dashed border. These sections are labeled: ""Unlimited DG Loop"" on the left, ""Projection and Reconstruction"" in the center and ""FD Loop"" on the right. Each section contains a sequence of boxes connected by arrows that indicate the computational flow. In the Unlimited DG Loop, the flow begins at the top with a rounded rectangle labeled ""Send ghost cells and fluxes"". A downward arrow leads to a rectangle labeled ""Compute $u_i^{,n+1}$. Another downward arrow connects to a block labeled ""$TCI(u_i^{,n+1})$"". This splits into two branches: an arrow labeled ""Passed"" in green continues downward to a rectangle that is labeled $u_i^{n+1} = u_i^{*,n+1}$, while an arrow labeled ""Failed"" in red exits to the right, connecting to the middle section. In the Projection and Reconstruction section, the incoming red arrow leads to a rectangle labeled $\mathcal{P}(u_i^n),\ \mathcal{P}(F_i^{i,n}),\ \mathcal{P}(S_i^n)$. A arrow to the right connects it to the FD Loop section with a rectangle labeled ""Compute"". This rectangle connects to another rectangle labeled ""TCI"", which then splits into two branches labeled ""Passed"" in green and ""Failed"" in red.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \draw[dashed, blue] (0, 0) rectangle (5, 10);
    \node at (2.5, 10) {Unlimited DG Loop};
    
    \node[rounded corners, draw] (send) at (2.5, 9) {Send ghost cells and fluxes};
    \node[draw] (compute) at (2.5, 7) {Compute $u_i^{,n+1}$};
    \node[draw] (tci) at (2.5, 5) {$TCI(u_i^{,n+1})$};
    
    \draw[->] (send) -- (compute);
    \draw[->] (compute) -- (tci);
    
    \node[draw, below=1cm of tci] (passed) { $u_i^{n+1} = u_i^{*,n+1}$};
    \node[draw, below=1cm of tci, xshift=3cm] (failed) {Failed};
    
    \draw[->, green] (tci) -- node[right] {Passed} (passed);
    \draw[->, red] (tci.east) -- ++(0.5, 0) -- ++(0, -1) -- ++(0, -1) -- (failed);
    
    \draw[dashed, blue] (6, 0) rectangle (11, 10);
    \node at (8.5, 10) {Projection and Reconstruction};
    
    \node[draw] (projection) at (8.5, 7) {$\mathcal{P}(u_i^n),\ \mathcal{P}(F_i^{i,n}),\ \mathcal{P}(S_i^n)$};
    
    \draw[->, red] (failed) -- (projection);
    
    \draw[->] (projection) -- ++(2, 0) -- ++(0, 0) -- (10, 7);
    
    \draw[dashed, blue] (12, 0) rectangle (17, 10);
    \node at (14.5, 10) {FD Loop};
    
    \node[draw] (compute_fd) at (14.5, 7) {Compute};
    \node[draw] (tci_fd) at (14.5, 5) {TCI};
    
    \draw[->] (10, 7) -- (compute_fd);
    \draw[->] (compute_fd) -- (tci_fd);
    
    \node[draw, below=1cm of tci_fd] (passed_fd) {Passed};
    \node[draw, below=1cm of tci_fd, xshift=3cm] (failed_fd) {Failed};
    
    \draw[->, green] (tci_fd) -- node[right] {Passed} (passed_fd);
    \draw[->, red] (tci_fd.east) -- ++(0.5, 0) -- ++(0, -1) -- ++(0, -1) -- (failed_fd);
\end{tikzpicture}
    \end{document}"
160,"Two side-by-side grids with labeled axes. The grid on the left is a rectangular grid composed of 9 rows and 6 columns. There is also a horizontal demarcation at row 5, splitting the rows into two regions. The upper region is labeled ""training rows"" and the lower region is labeled ""test rows"". Within the structure, the bottom four rows of the rightmost column are colored blue and labeled ""dependent variables"", while the other columns are labeled ""independent variables"". In contrast the other grid has the exact same layout, but there is no clear separation between training and test rows, nor between independent and dependent variables. The grid is colored with randomly distributed blue cells and one red cell. Both axes of this grid are annotated with the phrase ""no demarcation between training and test rows"" (vertically) and ""no demarcation between independent and dependent variables"" (horizontally).","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Left Grid
    \draw[thick] (0,0) grid (6,9);
    \foreach \x in {0,1,...,6} \draw (\x,0) -- (\x,9);
    \foreach \y in {0,1,...,9} \draw (0,\y) -- (6,\y);
    
    % Labels for independent and dependent variables
    \foreach \x in {0,1,2,3,4,5} {
        \node at (\x+0.5, 9.5) {independent variables};
    }
    \node at (5.5, 4.5) {dependent variables};
    
    % Training and test rows
    \draw[thick] (0,5) -- (6,5);
    \node at (3, 7) {training rows};
    \node at (3, 2) {test rows};
    
    % Color dependent variables
    \fill[blue] (5,0) rectangle (6,4);
    
    % Right Grid
    \begin{scope}[xshift=8cm]
        \draw[thick] (0,0) grid (6,9);
        \foreach \x in {0,1,...,6} \draw (\x,0) -- (\x,9);
        \foreach \y in {0,1,...,9} \draw (0,\y) -- (6,\y);
        
        % No demarcation labels
        \node[rotate=90] at (-0.5,4.5) {no demarcation between training and test rows};
        \foreach \x in {0,1,2,3,4,5} {
            \node at (\x+0.5, 9.5) {no demarcation between independent and dependent variables};
        }
        
        % Random blue cells and one red cell
        \fill[blue] (0,1) rectangle (1,2);
        \fill[blue] (1,3) rectangle (2,4);
        \fill[blue] (3,2) rectangle (4,3);
        \fill[blue] (4,4) rectangle (5,5);
        \fill[red] (2,5) rectangle (3,6);
    \end{scope}
\end{tikzpicture}
    \end{document}"
161,"A box plot comparing the performance of six different models based on their ""Test NMAE (\%)"", expressed on the vertical axis, which is labeled from 1 to 3. The horizontal axis lists the model names, which are, from left to right: ""Reg-Unet"", ""Reg"", ""Reg-VGG"", ""Residual"" and ""IncDice"". Each box represents the interquartile range of NMAE values for a model, with the horizontal line inside the box indicating the median value. Whiskers extend from each box to show the range of non-outlier data and individual diamond markers indicate outliers. The Reg-Unet model has the highest NMAE values with a median close to 2.5\% and a range from just above 2.0\% to over 3.0\%. Reg shows a significantly lower median around 1.1\%, with a very small spread and an outlier below 1.0\% and one around 1.2\%. Reg-VGG shows a wider interquartile range from about 1.0\% to 1.4\% and a median close to 1.2\%. The Residual model has a small spread, similar to Reg, with a slightly higher median and includes an outlier above 1.3\%. Finally, IncDice shows a slightly wider spread, with a median near 1.4\% and one upper outlier approaching 1.6\%.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \begin{axis}[
        boxplot/draw direction=y,
        ylabel={Test NMAE (\%)},
        xlabel={Models},
        xtick={1,2,3,4,5},
        xticklabels={Reg-Unet, Reg, Reg-VGG, Residual, IncDice},
        ymin=0.9, ymax=3.5,
        ytick={1, 1.5, 2, 2.5, 3},
        yticklabels={1, 1.5, 2, 2.5, 3},
        grid=both,
        major grid style={line width=.2pt,draw=gray!50},
        minor grid style={line width=.1pt,draw=gray!30},
        boxplot/box extend=0.5,
        ]
        
        % Reg-Unet
        \addplot+[
            boxplot prepared={
                lower quartile=2.0,
                median=2.5,
                upper quartile=3.0,
                lower whisker=1.95,
                upper whisker=3.2,
                upper whisker cap=3.5,
                lower whisker cap=1.9,
                outlier=3.1,
                outlier=3.3,
            },
            ] coordinates {(1,2.5)};
        
        % Reg
        \addplot+[
            boxplot prepared={
                lower quartile=1.0,
                median=1.1,
                upper quartile=1.2,
                lower whisker=0.95,
                upper whisker=1.3,
                lower whisker cap=0.9,
                upper whisker cap=1.4,
                outlier=0.95,
                outlier=1.2,
            },
            ] coordinates {(2,1.1)};
        
        % Reg-VGG
        \addplot+[
            boxplot prepared={
                lower quartile=1.0,
                median=1.2,
                upper quartile=1.4,
                lower whisker=0.95,
                upper whisker=1.5,
                lower whisker cap=0.9,
                upper whisker cap=1.6,
            },
            ] coordinates {(3,1.2)};
        
        % Residual
        \addplot+[
            boxplot prepared={
                lower quartile=1.1,
                median=1.3,
                upper quartile=1.4,
                lower whisker=1.0,
                upper whisker=1.5,
                lower whisker cap=0.95,
                upper whisker cap=1.6,
                outlier=1.35,
            },
            ] coordinates {(4,1.3)};
        
        % IncDice
        \addplot+[
            boxplot prepared={
                lower quartile=1.2,
                median=1.4,
                upper quartile=1.6,
                lower whisker=1.1,
                upper whisker=1.7,
                lower whisker cap=1.0,
                upper whisker cap=1.8,
                outlier=1.65,
            },
            ] coordinates {(5,1.4)};
    \end{axis}
\end{tikzpicture}
    \end{document}"
162,"A bar chart comparing the number of samples across three categories (positive, negative and neutral), for two bilingual datasets: English-Hindi (Eng-Hin) and English-Spanish (Eng-Es). The vertical axis represents the number of samples, labeled as ""# samples"" and ranges from 0 to slightly above 6000 in 2000-step increments. The horizontal axis lists the categories: positive, negative and neutral. For each category, there are two vertical bars. The black bars represent the Eng-Hin dataset, while the gray bars represent the Eng-ES dataset. In the positive category, the Eng-Hin bar reaches up to 4634 samples and the Eng-ES bar reaches 6005 samples. In the negative category, the Eng-Hin dataset contains 4102 samples, whereas the Eng-Es dataset includes 2023 samples. In the neutral category, the Eng-Hin bar contains 5264 samples, while the Eng-ES bar contains 3974 samples.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \begin{axis}[
        ybar=2*\pgflinewidth,
        bar width=0.4cm,
        ymajorgrids = true,
        xlabel = {Categories},
        ylabel = {\# samples},
        ymin=0, ymax=7000,
        ytick={0,2000,4000,6000},
        xtick={1,2,3},
        xticklabels={Positive, Negative, Neutral},
        legend style={at={(0.5,-0.15)}, anchor=north, legend columns=-1},
        enlarge x limits=0.2,
        grid=major,
        title={Sample Comparison across Datasets}
    ]
    \addplot[black,fill=black] coordinates {(1,4634) (2,4102) (3,5264)};
    \addplot[gray,fill=gray] coordinates {(1,6005) (2,2023) (3,3974)};
    \legend{Eng-Hin, Eng-Es}
    \end{axis}
\end{tikzpicture}
    \end{document}"
163,"Schematic diagram that consists of labeled rectangular blocks and nodes. There are two main vertical blocks on the left and right sides, each divided into an upper blue segment and a lower red segment. On the left side, the the top blue segment is labeled $x_{1:d}$ and the bottom red segment is labeled $x_{d+1:D}$. On the right side, the top blue segment is labeled $y_{1:d}$ and the bottom red segment is labeled $y_{d+1:D}$. Between the input and output blocks are three circular nodes. A horizontal arrow leads from $x_{1:d}$ to a circular node labeled with an equal sign ""="", which ten connects directly to $y_{1:d}$. A diagonal arrow from $x_{1:d}$ connects to the circular node labeled ""m"", which then connects to another node labeled ""g"". From $x_{d+1:D}$ an arrow also connects to the node g. The output of g is then connected to the block $y_{d+1:D}$.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Define colors
    \definecolor{blue}{RGB}{0, 0, 255}
    \definecolor{red}{RGB}{255, 0, 0}

    % Draw left block
    \draw[thick] (0, 0) rectangle (2, 2) node[pos=0.5] {\textbf{Left Block}};
    \fill[blue] (0, 1) rectangle (2, 2);
    \fill[red] (0, 0) rectangle (2, 1);
    \node at (1, 1.5) {\(x_{1:d}\)};
    \node at (1, 0.5) {\(x_{d+1:D}\)};
    
    % Draw right block
    \draw[thick] (4, 0) rectangle (6, 2) node[pos=0.5] {\textbf{Right Block}};
    \fill[blue] (4, 1) rectangle (6, 2);
    \fill[red] (4, 0) rectangle (6, 1);
    \node at (5, 1.5) {\(y_{1:d}\)};
    \node at (5, 0.5) {\(y_{d+1:D}\)};
    
    % Draw circular nodes
    \node[circle, draw] (equal) at (2, 1) {\(=\)};
    \node[circle, draw] (m) at (2.5, 1.5) {\(m\)};
    \node[circle, draw] (g) at (3, 1) {\(g\)};
    
    % Draw arrows
    \draw[->] (2, 1.5) -- (equal);
    \draw[->] (equal) -- (5, 1.5);
    \draw[->] (2, 1.5) -- (m);
    \draw[->] (m) -- (g);
    \draw[->] (2, 0.5) -- (g);
    \draw[->] (g) -- (5, 0.5);
\end{tikzpicture}
    \end{document}"
164,"A geometric shape that consists of a thick black line and a dashed outline that surrounds it. The central solid black line forms an angular, bent path resembling an inverted and rotated letter ""L"", where the lower segment is diagonal upward to the right and then sharply bends into a vertical upward segment. The dashed outline closely follows the shape and the corners are rounded.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \draw[thick] (0,0) -- (2,2) -- (2,4);
    \draw[dashed, rounded corners=5pt] (0,0) -- (2,2) -- (2,4);
\end{tikzpicture}
    \end{document}"
165,"A geometric figure consisting of intersecting and looping curves. There are two diagonal axes pointing outward from a central region, each labeled $C_{z=0}$ and oriented in opposite directions. Along both axes, an upward and downward arrow is marked with the label ""s"". A solid closed curve is located near the center of the image and is labeled $\Sigma_{0,0}$. Surrounding this curve are two dashed curves, one above and one below. To the right of the figure, there is a mathematical expression: $\Sigma = \{ (s, s, \vartheta) : s = f(\vartheta),\ s = \bar{f}(\vartheta) \}$.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Draw the axes
    \draw[->] (-3,0) -- (3,0) node[right] {$C_{z=0}$};
    \draw[->] (0,-3) -- (0,3) node[above] {$C_{z=0}$};

    % Draw the arrows on the axes
    \draw[->] (1.5,0) -- (1.5,1) node[midway,right] {$s$};
    \draw[->] (1.5,0) -- (1.5,-1) node[midway,right] {$s$};
    \draw[->] (-1.5,0) -- (-1.5,1) node[midway,left] {$s$};
    \draw[->] (-1.5,0) -- (-1.5,-1) node[midway,left] {$s$};

    % Draw the solid closed curve
    \draw[thick] (0,0) circle(1.5) node {$\Sigma_{0,0}$};

    % Draw the dashed curves
    \draw[dashed] (0,1.8) arc[start angle=90,end angle=270,radius=1.8cm];
    \draw[dashed] (0,-1.8) arc[start angle=-90,end angle=90,radius=1.8cm];

    % Draw the mathematical expression
    \node[right] at (3,1) {$\Sigma = \{ (s, s, \vartheta) : s = f(\vartheta),\ s = \bar{f}(\vartheta) \}$};
\end{tikzpicture}
    \end{document}"
166,"The figure presents three horizontal Gantt chart-styles, each corresponding to a different total time schedule denoted as $|T| = 35$, $|T| = 40$, and $|T| = 45$. For each time schedule, three processes labeled ""P1"", ""P2"", and ""P3"" are arranged vertically and aligned with a timeline at the top. The timeline is marked with time periods labeled at intervals of 4 units, starting from 1 and increasing through 5, 9, 13, 17, 21, 25, 29, 33, 37, and ending at 41. Each row contains a sequence of labeled rectangular blocks denoted as $w_1$ through $w_7$. These blocks are positioned along the timeline according to their start and end times. Each of the three section follows this layout, with the distribution and positioning differing.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}[scale=0.8, every node/.style={scale=0.8}]
    % Timeline
    \foreach \x in {1, 5, 9, 13, 17, 21, 25, 29, 33, 37, 41} {
        \draw (\x, 0) -- (\x, -0.2) node[below] {\x};
    }
    
    % Gantt Chart 1 for |T| = 35
    \draw[thick] (1, -1) rectangle (5, -0.5) node[midway] {P1};
    \draw[thick] (5, -1) rectangle (9, -0.5) node[midway] {P2};
    \draw[thick] (9, -1) rectangle (13, -0.5) node[midway] {P3};
    \draw[thick] (13, -1) rectangle (17, -0.5) node[midway] {P1};
    \draw[thick] (17, -1) rectangle (21, -0.5) node[midway] {P2};
    \draw[thick] (21, -1) rectangle (25, -0.5) node[midway] {P3};
    \draw[thick] (25, -1) rectangle (29, -0.5) node[midway] {P1};
    
    % Gantt Chart 2 for |T| = 40
    \draw[thick] (1, -2) rectangle (5, -1.5) node[midway] {P1};
    \draw[thick] (5, -2) rectangle (9, -1.5) node[midway] {P2};
    \draw[thick] (9, -2) rectangle (13, -1.5) node[midway] {P3};
    \draw[thick] (13, -2) rectangle (17, -1.5) node[midway] {P1};
    \draw[thick] (17, -2) rectangle (21, -1.5) node[midway] {P2};
    \draw[thick] (21, -2) rectangle (25, -1.5) node[midway] {P3};
    \draw[thick] (25, -2) rectangle (29, -1.5) node[midway] {P1};
    
    % Gantt Chart 3 for |T| = 45
    \draw[thick] (1, -3) rectangle (5, -2.5) node[midway] {P1};
    \draw[thick] (5, -3) rectangle (9, -2.5) node[midway] {P2};
    \draw[thick] (9, -3) rectangle (13, -2.5) node[midway] {P3};
    \draw[thick] (13, -3) rectangle (17, -2.5) node[midway] {P1};
    \draw[thick] (17, -3) rectangle (21, -2.5) node[midway] {P2};
    \draw[thick] (21, -3) rectangle (25, -2.5) node[midway] {P3};
    \draw[thick] (25, -3) rectangle (29, -2.5) node[midway] {P1};
\end{tikzpicture}
    \end{document}"
167,"A schematic illustration of geometric elements on a rectangular gray background. A blue vertical lines runs straight through the center of the rectangle, from the top edge to the bottom edge, dividing the figure symmetrically. At the midpoint of the vertical blue line, there is a horizontal red ring, centered around the blue line. Two small white shapes are positions at the top and bottom of the intersection between the red ring and the blue line.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \fill[gray] (0, 0) rectangle (4, 3);
    \draw[blue, thick] (2, 0) -- (2, 3);
    \draw[red, thick] (1.5, 1.5) arc (0:360:0.5);
    \fill[white] (2, 2) circle (0.1);
    \fill[white] (2, 1) circle (0.1);
\end{tikzpicture}
    \end{document}"
168,"A bar chart with three groups of bars positioned along the horizontal axis and labeled ""1"", ""2"", and ""3"". Each group contains four adjacent vertical bars arranged from left to right in the following order: blue, red, orange and black. The vertical axis ranges from 0 to 100 in 20-unit increments. In group one, the blue bar is around 10 units tall, the red bar around 50, the orange bar around 10 and the black bar around 30. In group two, the blue bar is around 40 units tall, the red bar has a green dot at the top and is around 60 units tall, the orange bar is around 15 units tall and the black bar is around 90 units tall. In group 3, the blue bar is around 20 units tall, the red bar around 60, the orange bar around 15 and the black bar around 60, with a light blue dot at the top.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \begin{axis}[
        ybar=2*\pgflinewidth,
        bar width=15pt,
        width=12cm,
        height=8cm,
        ylabel={Height},
        xlabel={Groups},
        xtick={1,2,3},
        xticklabels={1,2,3},
        ymin=0, ymax=100,
        ytick={0,20,40,60,80,100},
        grid=major,
        legend style={at={(1,1.05)}, anchor=south east},
        enlarge x limits=0.15,
    ]
    \addplot[style={blue,fill=blue,mark=none}] coordinates {(1,10) (2,40) (3,20)};
    \addplot[style={red,fill=red,mark=none}] coordinates {(1,50) (2,60) (3,60)};
    \addplot[style={orange,fill=orange,mark=none}] coordinates {(1,10) (2,15) (3,15)};
    \addplot[style={black,fill=black,mark=none}] coordinates {(1,30) (2,90) (3,60)};
    
    \addplot[only marks, mark=*, color=green] coordinates {(2,60)};
    \addplot[only marks, mark=*, color=cyan] coordinates {(3,60)};
    
    \legend{Blue, Red, Orange, Black}
    \end{axis}
\end{tikzpicture}
    \end{document}"
169,"A tree-like graph with vertices arranged in three horizontal layers, separated visually by two dashed lines. The vertices are colored alternately in black and white and edges connect these nodes. At the top of the figure, the are two vertices labeled ""a"" and ""b"". Vertex a is black and vertex b is white. They are connected by a horizontal edge. From a, two edges branch downward, connecting to two white vertices. Each of these white vertices connects further downward to a black two black vertices. The same configuration appears symmetrically on the right side for vertex b. These nodes are connected by curved lines to the corresponding nodes on the other side. In the middle horizontal layer, there are two labeled vertices, ""u"" and ""v"", one black and one white. Each of these is connected downward to another layer of two labeled nodes ""x"" and ""y"". Vertex x is white and lies below u and vertex y is black and lies below v. Straight vertical edges connect u to x and v to y.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}[node distance=1cm]
    % Define styles
    \tikzstyle{blacknode} = [circle, draw=black, fill=black, minimum size=8mm, inner sep=0pt]
    \tikzstyle{whitenode} = [circle, draw=black, fill=white, minimum size=8mm, inner sep=0pt]
    
    % Top layer
    \node[blacknode] (a) at (0,2) {a};
    \node[whitenode] (b) at (2,2) {b};
    \draw (a) -- (b);
    
    % Middle layer
    \node[whitenode] (u) at (-1,1) {u};
    \node[blacknode] (v) at (1,1) {v};
    \draw (a) -- (u);
    \draw (b) -- (v);
    
    % Bottom layer
    \node[blacknode] (x) at (-1,0) {x};
    \node[whitenode] (y) at (1,0) {y};
    \draw (u) -- (x);
    \draw (v) -- (y);
    
    % Connecting edges
    \draw[->, bend left] (x) to (u);
    \draw[->, bend right] (y) to (v);
    
    % Dashed lines
    \draw[dashed] (-3,1.5) -- (3,1.5);
    \draw[dashed] (-3,-0.5) -- (3,-0.5);
    
    % Additional nodes for symmetry
    \node[whitenode] (c) at (0,-1) {};
    \node[blacknode] (d) at (2,-1) {};
    \draw (u) -- (c);
    \draw (v) -- (d);
\end{tikzpicture}
    \end{document}"
170,"Two geometric structures side by side. Each structure is composed of outlines made up of horizontal and vertical segments with various types of markers. The structure on the left consists of a rectangular base and a step-like notch on the upper left side. A dashed line labeled ""c"" runs horizontally through the rectangle. The vertical edge on the far right is green. The top corners of the rectangle are white circles, and the bottom corners are black circles. To the right of the structure is a polygonal shape. This shape includes parallel horizontal and vertical segments, as well as short segments marked by pairs of slashes (//). There are also white and black circles, as well as different types of triangle markers. The left vertical edge is green, and a dotted arrow points from it toward the middle, which is labeled ""w."" On the other side, a lower arrow points toward the middle labeled ""w"".","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}

% Left structure
\draw[thick] (0,0) rectangle (4,2); % Rectangle base
\draw[thick, dashed] (0,1) -- (4,1) node[midway, above] {$c$}; % Dashed line
\draw[thick] (0,2) -- (0,1) -- (1,1) -- (1,2); % Step-like notch
\filldraw[black] (0,0) circle (2pt); % Bottom left black circle
\filldraw[black] (4,0) circle (2pt); % Bottom right black circle
\filldraw[white] (0,2) circle (2pt); % Top left white circle
\filldraw[white] (4,2) circle (2pt); % Top right white circle
\draw[green, thick] (4,0) -- (4,2); % Green vertical edge

% Right structure
\draw[thick] (5,0) -- (5,2) -- (7,2) -- (7,1) -- (6,1) -- (6,2) -- (5,2); % Polygonal shape
\draw[thick] (5,0) -- (7,0); % Bottom horizontal line
\draw[thick] (5,1) -- (7,1); % Middle horizontal line
\draw[thick] (6,0) -- (6,1); % Vertical line in the middle
\draw[thick] (5,0.5) -- (5.5,0.5) -- (5.5,0); % Short segment marked by slashes
\draw[thick] (6.5,0.5) -- (7,0.5) -- (7,0); % Short segment marked by slashes
\filldraw[black] (5,0) circle (2pt); % Bottom left black circle
\filldraw[black] (7,0) circle (2pt); % Bottom right black circle
\filldraw[white] (5,2) circle (2pt); % Top left white circle
\filldraw[white] (7,2) circle (2pt); % Top right white circle

% Triangle markers
\draw[thick] (5.5,0.5) -- (5.7,0.7) -- (5.9,0.5) -- cycle; % Triangle marker
\draw[thick] (6.5,0.5) -- (6.7,0.7) -- (6.9,0.5) -- cycle; % Triangle marker

% Green vertical edge
\draw[green, thick] (5,0) -- (5,2); % Left vertical edge

% Dotted arrow and labels
\draw[dotted,->] (5,1) -- (6,1) node[midway, above] {$w$}; % Dotted arrow
\draw[->] (7,0) -- (6,0) node[midway, below] {$w$}; % Lower arrow
\end{tikzpicture}
    \end{document}"
171,"A braid diagram composed of four vertical columns of black dots. The dots in each column are aligned in three vertical rows and black lines connect pairs of dots. The first column transition is labeled $\sigma_1$ and the transition in the second column is labeled $\sigma_3^{-1}$. In the first transition, the top row connects horizontally and so does the second row. The third and fourth rows cross diagonally. In the second transition, the first and second rows cross diagonally while the third and fourth rows connect horizontally.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Draw the columns of dots
    \foreach \x in {0, 1, 2, 3} {
        \foreach \y in {0, 1, 2} {
            \fill[black] (\x, \y) circle (2pt);
        }
    }
    
    % Draw the first transition sigma_1
    \draw[thick] (0, 0) -- (1, 0); % top row
    \draw[thick] (0, 1) -- (1, 1); % second row
    \draw[thick] (0, 2) -- (2, 1); % third row
    \draw[thick] (1, 2) -- (2, 2); % fourth row
    
    % Label the first transition
    \node at (0.5, 3) {$\sigma_1$};
    
    % Draw the second transition sigma_3^{-1}
    \draw[thick] (2, 0) -- (3, 0); % top row
    \draw[thick] (2, 1) -- (3, 1); % second row
    \draw[thick] (2, 2) -- (3, 2); % third row
    \draw[thick] (2, 0) -- (3, 1); % crossing first row to second
    \draw[thick] (2, 1) -- (3, 0); % crossing second row to first
    
    % Label the second transition
    \node at (2.5, 3) {$\sigma_3^{-1}$};
\end{tikzpicture}
    \end{document}"
